frame,left_INDEX_FINGER_DIP_x,left_INDEX_FINGER_DIP_y,left_INDEX_FINGER_DIP_z,left_INDEX_FINGER_MCP_x,left_INDEX_FINGER_MCP_y,left_INDEX_FINGER_MCP_z,left_INDEX_FINGER_PIP_x,left_INDEX_FINGER_PIP_y,left_INDEX_FINGER_PIP_z,left_INDEX_FINGER_TIP_x,left_INDEX_FINGER_TIP_y,left_INDEX_FINGER_TIP_z,left_MIDDLE_FINGER_DIP_x,left_MIDDLE_FINGER_DIP_y,left_MIDDLE_FINGER_DIP_z,left_MIDDLE_FINGER_MCP_x,left_MIDDLE_FINGER_MCP_y,left_MIDDLE_FINGER_MCP_z,left_MIDDLE_FINGER_PIP_x,left_MIDDLE_FINGER_PIP_y,left_MIDDLE_FINGER_PIP_z,left_MIDDLE_FINGER_TIP_x,left_MIDDLE_FINGER_TIP_y,left_MIDDLE_FINGER_TIP_z,left_PINKY_DIP_x,left_PINKY_DIP_y,left_PINKY_DIP_z,left_PINKY_MCP_x,left_PINKY_MCP_y,left_PINKY_MCP_z,left_PINKY_PIP_x,left_PINKY_PIP_y,left_PINKY_PIP_z,left_PINKY_TIP_x,left_PINKY_TIP_y,left_PINKY_TIP_z,left_RING_FINGER_DIP_x,left_RING_FINGER_DIP_y,left_RING_FINGER_DIP_z,left_RING_FINGER_MCP_x,left_RING_FINGER_MCP_y,left_RING_FINGER_MCP_z,left_RING_FINGER_PIP_x,left_RING_FINGER_PIP_y,left_RING_FINGER_PIP_z,left_RING_FINGER_TIP_x,left_RING_FINGER_TIP_y,left_RING_FINGER_TIP_z,left_THUMB_CMC_x,left_THUMB_CMC_y,left_THUMB_CMC_z,left_THUMB_IP_x,left_THUMB_IP_y,left_THUMB_IP_z,left_THUMB_MCP_x,left_THUMB_MCP_y,left_THUMB_MCP_z,left_THUMB_TIP_x,left_THUMB_TIP_y,left_THUMB_TIP_z,left_WRIST_x,left_WRIST_y,left_WRIST_z,left_bounding_box_size,left_confidence,left_convex_hull_area,left_direction_changes,left_distance,left_duration,left_movement_direction,left_movement_label,left_speed,left_thumb_index_distance,left_thumb_index_middle_angle,left_velocity,right_INDEX_FINGER_DIP_x,right_INDEX_FINGER_DIP_y,right_INDEX_FINGER_DIP_z,right_INDEX_FINGER_MCP_x,right_INDEX_FINGER_MCP_y,right_INDEX_FINGER_MCP_z,right_INDEX_FINGER_PIP_x,right_INDEX_FINGER_PIP_y,right_INDEX_FINGER_PIP_z,right_INDEX_FINGER_TIP_x,right_INDEX_FINGER_TIP_y,right_INDEX_FINGER_TIP_z,right_MIDDLE_FINGER_DIP_x,right_MIDDLE_FINGER_DIP_y,right_MIDDLE_FINGER_DIP_z,right_MIDDLE_FINGER_MCP_x,right_MIDDLE_FINGER_MCP_y,right_MIDDLE_FINGER_MCP_z,right_MIDDLE_FINGER_PIP_x,right_MIDDLE_FINGER_PIP_y,right_MIDDLE_FINGER_PIP_z,right_MIDDLE_FINGER_TIP_x,right_MIDDLE_FINGER_TIP_y,right_MIDDLE_FINGER_TIP_z,right_PINKY_DIP_x,right_PINKY_DIP_y,right_PINKY_DIP_z,right_PINKY_MCP_x,right_PINKY_MCP_y,right_PINKY_MCP_z,right_PINKY_PIP_x,right_PINKY_PIP_y,right_PINKY_PIP_z,right_PINKY_TIP_x,right_PINKY_TIP_y,right_PINKY_TIP_z,right_RING_FINGER_DIP_x,right_RING_FINGER_DIP_y,right_RING_FINGER_DIP_z,right_RING_FINGER_MCP_x,right_RING_FINGER_MCP_y,right_RING_FINGER_MCP_z,right_RING_FINGER_PIP_x,right_RING_FINGER_PIP_y,right_RING_FINGER_PIP_z,right_RING_FINGER_TIP_x,right_RING_FINGER_TIP_y,right_RING_FINGER_TIP_z,right_THUMB_CMC_x,right_THUMB_CMC_y,right_THUMB_CMC_z,right_THUMB_IP_x,right_THUMB_IP_y,right_THUMB_IP_z,right_THUMB_MCP_x,right_THUMB_MCP_y,right_THUMB_MCP_z,right_THUMB_TIP_x,right_THUMB_TIP_y,right_THUMB_TIP_z,right_WRIST_x,right_WRIST_y,right_WRIST_z,right_bounding_box_size,right_confidence,right_convex_hull_area,right_direction_changes,right_distance,right_duration,right_movement_direction,right_movement_label,right_speed,right_thumb_index_distance,right_thumb_index_middle_angle,right_velocity
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.9333333333333333,Not moving,slow,0.0,0.0,0.0,0.0,0.6008450388908386,0.32333576679229736,-0.0678100511431694,0.530221164226532,0.5105741024017334,-0.021593162789940834,0.5768811106681824,0.3938971161842346,-0.04533405974507332,0.6185860633850098,0.26044610142707825,-0.08495788276195526,0.531282901763916,0.2385196089744568,-0.07229550927877426,0.47369256615638733,0.47638410329818726,-0.031804896891117096,0.5086183547973633,0.3286953568458557,-0.05168098211288452,0.5460078120231628,0.1645236313343048,-0.08813987672328949,0.322074830532074,0.302264928817749,-0.10104192048311234,0.35165995359420776,0.4972498118877411,-0.06420300155878067,0.3324565589427948,0.3813987374305725,-0.08820226788520813,0.3170328140258789,0.2297382652759552,-0.10895790159702301,0.4512624442577362,0.2418292760848999,-0.08860129863023758,0.41452422738075256,0.47300371527671814,-0.046429313719272614,0.43347296118736267,0.3298880457878113,-0.06800105422735214,0.46549469232559204,0.16912490129470825,-0.10324004292488098,0.4677096903324127,0.7976088523864746,-0.027236057445406914,0.6418678760528564,0.701001763343811,-0.057866014540195465,0.5670146346092224,0.7381763458251953,-0.04191403090953827,0.7040043473243713,0.7009568214416504,-0.07548541575670242,0.36411628127098083,0.8078263998031616,5.876793807146896e-07,0.2489398586895586,1.0,1.7494068264294604,11,0.5608672021644249,0.9333333333333333,Right,fast,0.6009291451761695,0.44881589244373665,153.86148112018256,0.8632599587872474
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.9666666666666666,Not moving,slow,0.0,0.0,0.0,0.0,0.601169228553772,0.31842565536499023,-0.08224580436944962,0.5303121209144592,0.5130758881568909,-0.028408793732523918,0.5755138397216797,0.3913026750087738,-0.05650170519948006,0.6223607659339905,0.25373634696006775,-0.1017998680472374,0.5299139618873596,0.24113094806671143,-0.08663079142570496,0.4754667580127716,0.47951844334602356,-0.03912458196282387,0.5079609155654907,0.3310941159725189,-0.06294429302215576,0.546483039855957,0.16659769415855408,-0.10495681315660477,0.32488906383514404,0.3059522211551666,-0.11329583823680878,0.35710829496383667,0.5036431550979614,-0.07327129691839218,0.33596867322921753,0.3862817585468292,-0.09980539232492447,0.3192817270755768,0.23128020763397217,-0.12196289002895355,0.4550095200538635,0.24130401015281677,-0.10255388170480728,0.41799473762512207,0.4770355820655823,-0.05452234297990799,0.4366984963417053,0.3349478840827942,-0.07988663017749786,0.47055742144584656,0.162689208984375,-0.11883396655321121,0.4690042734146118,0.7950623631477356,-0.030622374266386032,0.6361932158470154,0.7001751065254211,-0.067914217710495,0.5615015625953674,0.7360168695449829,-0.048766400665044785,0.6978031396865845,0.6977704167366028,-0.08888401091098785,0.36998826265335083,0.8105811476707458,5.847680881743145e-07,0.24524097185084948,1.0,1.7384404995737828,11,0.5673532488161889,0.9666666666666666,Not moving,fast,0.5869171539477817,0.4505825409903305,148.59422904956068,0.1945813995529216
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.9999999999999998,Not moving,slow,0.0,0.0,0.0,0.0,0.6232101321220398,0.31839412450790405,-0.060615383088588715,0.556010901927948,0.4968126714229584,-0.014947755262255669,0.5979989171028137,0.3860904276371002,-0.037710558623075485,0.6436006426811218,0.2594784200191498,-0.07790502160787582,0.5552641749382019,0.23826345801353455,-0.06344089657068253,0.5016100406646729,0.46425890922546387,-0.02490905672311783,0.5323824286460876,0.3243696689605713,-0.043364837765693665,0.5724751949310303,0.16858765482902527,-0.07876737415790558,0.36171266436576843,0.2979423403739929,-0.0892525166273117,0.3871842324733734,0.48555228114128113,-0.05712714418768883,0.36827194690704346,0.3746297061443329,-0.07815449684858322,0.3616768717765808,0.22769421339035034,-0.0959637314081192,0.4785059988498688,0.24190273880958557,-0.07652876526117325,0.4461744427680969,0.46144989132881165,-0.03934483975172043,0.4597221314907074,0.32378625869750977,-0.05845101550221443,0.49643176794052124,0.1750902235507965,-0.08944033086299896,0.5023728013038635,0.7947196960449219,-0.02464872971177101,0.6671488285064697,0.697265088558197,-0.052426014095544815,0.597139835357666,0.7348862886428833,-0.03772694617509842,0.7271407246589661,0.6947178840637207,-0.0684109553694725,0.40235769748687744,0.8044012784957886,5.808769856230356e-07,0.23236689662036625,1.0,1.7044039587828572,11,0.6003073243526307,0.9999999999999998,Right,fast,0.6003073243526308,0.44328599532627855,152.82071885914195,0.9886222660932547
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1.0333333333333334,Not moving,slow,0.0,0.0,0.0,0.0,0.6209142804145813,0.3227723240852356,-0.0782245472073555,0.5557923913002014,0.5072289705276489,-0.023723889142274857,0.5953978300094604,0.3913828134536743,-0.05172039195895195,0.6435307264328003,0.2618978023529053,-0.0982249453663826,0.5601329207420349,0.24611040949821472,-0.08052259683609009,0.5033988356590271,0.47432947158813477,-0.03391125798225403,0.5339797139167786,0.3321729600429535,-0.05727574974298477,0.5822221040725708,0.17529165744781494,-0.09834739565849304,0.36352208256721497,0.30313175916671753,-0.10580954700708389,0.3921974003314972,0.49817535281181335,-0.0686793327331543,0.3713997006416321,0.3825048506259918,-0.09327887743711472,0.36151614785194397,0.22965171933174133,-0.11397875100374222,0.4805246591567993,0.2464396059513092,-0.0943409651517868,0.44865691661834717,0.4720853269100189,-0.049390342086553574,0.4594992995262146,0.33294105529785156,-0.07351627200841904,0.5013958215713501,0.17385968565940857,-0.10906564444303513,0.5058238506317139,0.7951446175575256,-0.03063967637717724,0.6650019288063049,0.7003710269927979,-0.0689719170331955,0.5929054021835327,0.7344136834144592,-0.04917934164404869,0.7267255187034607,0.696473240852356,-0.0902816578745842,0.4096858501434326,0.8117421865463257,6.052546837054251e-07,0.23296066682610306,1.0,1.70371796611242,12,0.6106799205736458,1.0333333333333334,Not moving,fast,0.5909805682970766,0.44253845146396664,155.54279989668146,0.3111778866304537
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1.0666666666666667,Not moving,slow,0.0,0.0,0.0,0.0,0.6510796546936035,0.32195204496383667,-0.05913737416267395,0.5821273326873779,0.5020629167556763,-0.010724733583629131,0.6237179040908813,0.3893131613731384,-0.035375211387872696,0.6749678254127502,0.2642061114311218,-0.07678630203008652,0.5825148224830627,0.247569739818573,-0.06491659581661224,0.5340898633003235,0.4729597866535187,-0.024430662393569946,0.5608985424041748,0.3349747061729431,-0.04422220215201378,0.5989123582839966,0.17664971947669983,-0.0810815840959549,0.3999042809009552,0.3063110113143921,-0.0952807068824768,0.4310213327407837,0.49730202555656433,-0.06360448896884918,0.40526247024536133,0.385206401348114,-0.08454342186450958,0.40221089124679565,0.23506462574005127,-0.10224355012178421,0.5117319226264954,0.25340285897254944,-0.0798816829919815,0.484233558177948,0.47143763303756714,-0.042542003095149994,0.49277928471565247,0.3355884850025177,-0.06231829896569252,0.5302703380584717,0.18579235672950745,-0.09269442409276962,0.5352391600608826,0.7934228181838989,-0.018648020923137665,0.6910881996154785,0.6989059448242188,-0.04784664139151573,0.6235100030899048,0.7331487536430359,-0.031549450010061264,0.74984210729599,0.6939127445220947,-0.06590588390827179,0.4390050172805786,0.8079726696014404,5.106982143843197e-07,0.22092378091995268,1.0,1.6669682939123103,12,0.6402404148119646,1.0666666666666667,Right,fast,0.6002253888862168,0.43631677954029724,148.90520656804514,0.886814827149564
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1.0999999999999999,Not moving,slow,0.0,0.0,0.0,0.0,0.6444936990737915,0.3228077292442322,-0.0682496502995491,0.5794857144355774,0.5077421069145203,-0.016403133049607277,0.6183105707168579,0.3918175995349884,-0.04300737753510475,0.6689428687095642,0.26254451274871826,-0.08736215531826019,0.583614706993103,0.25095334649086,-0.07407812774181366,0.5331161618232727,0.4772269129753113,-0.029157111421227455,0.5605093240737915,0.339079886674881,-0.05149687081575394,0.6024921536445618,0.17821884155273438,-0.09151775389909744,0.4004530906677246,0.31084907054901123,-0.1029265969991684,0.43309587240219116,0.5025171041488647,-0.06778384745121002,0.4070834517478943,0.3911442160606384,-0.09121844917535782,0.4002332389354706,0.23681584000587463,-0.11058995872735977,0.5113922357559204,0.2544449269771576,-0.0880618542432785,0.48445212841033936,0.4754161536693573,-0.04675695300102234,0.4921203851699829,0.33722934126853943,-0.0694531798362732,0.5305526852607727,0.1853160262107849,-0.10141167789697647,0.5368847250938416,0.7924689650535583,-0.024219587445259094,0.6917369961738586,0.6986644864082336,-0.060764413326978683,0.6225945949554443,0.7335821390151978,-0.04099537804722786,0.7509649395942688,0.6927696466445923,-0.0823446661233902,0.4421956241130829,0.8069667220115662,5.502825501935149e-07,0.22052181339894084,1.0,1.6616049125068333,12,0.6435858449058683,1.0999999999999999,Not moving,fast,0.5850780408235168,0.43800280951811127,152.55487797208053,0.10036290281711223
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1.1333333333333335,Not moving,slow,0.0,0.0,0.0,0.0,0.6809315085411072,0.3280981779098511,-0.06135877966880798,0.6180384159088135,0.5095773339271545,-0.014808270148932934,0.6575520038604736,0.39548444747924805,-0.03889415040612221,0.7012519836425781,0.27070796489715576,-0.07837614417076111,0.6149020791053772,0.252840131521225,-0.07074713706970215,0.5704236626625061,0.48221951723098755,-0.028930025175213814,0.5947933793067932,0.340667188167572,-0.049395591020584106,0.6313713788986206,0.18124788999557495,-0.08727730065584183,0.43717026710510254,0.32643061876296997,-0.10068980604410172,0.46668434143066406,0.5103923678398132,-0.06739959865808487,0.44266602396965027,0.4018360376358032,-0.08896831423044205,0.4396548271179199,0.2575463354587555,-0.10834324359893799,0.5427364110946655,0.25909146666526794,-0.08737866580486298,0.5207798480987549,0.48265722393989563,-0.04688155651092529,0.5284730195999146,0.34399619698524475,-0.06783363968133926,0.5578724145889282,0.1876297891139984,-0.10148606449365616,0.5716705322265625,0.7928473949432373,-0.01890699192881584,0.7204376459121704,0.7021410465240479,-0.04866020753979683,0.656144380569458,0.7339311838150024,-0.03224357217550278,0.7748488187789917,0.6974654793739319,-0.06671987473964691,0.4781836271286011,0.808254599571228,5.213582880969625e-07,0.21172671757931738,1.0,1.6293992279402731,12,0.6795968847360875,1.1333333333333335,Right,fast,0.5996443100612535,0.4332139643658119,151.79002407901652,1.080331194906573
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1.1666666666666667,Not moving,slow,0.0,0.0,0.0,0.0,0.6774714589118958,0.3259706199169159,-0.06987277418375015,0.6160568594932556,0.5127519369125366,-0.019587678834795952,0.6532478332519531,0.3944997787475586,-0.04573769494891167,0.6998997330665588,0.2661791145801544,-0.0880555734038353,0.6154343485832214,0.25611236691474915,-0.07554158568382263,0.5691076517105103,0.48445531725883484,-0.03155156597495079,0.59568852186203,0.34379899501800537,-0.05323765426874161,0.6313124299049377,0.18388599157333374,-0.09276353567838669,0.44203057885169983,0.32927918434143066,-0.0988156720995903,0.46718066930770874,0.5107583403587341,-0.0674801617860794,0.44699376821517944,0.4038832187652588,-0.08821188658475876,0.4432460069656372,0.2597081661224365,-0.1060711219906807,0.5404443144798279,0.2632676661014557,-0.08770862966775894,0.5200313329696655,0.4840821921825409,-0.04788389056921005,0.5274792909622192,0.35062795877456665,-0.06861824542284012,0.5540058612823486,0.18772101402282715,-0.1019454300403595,0.5722662806510925,0.7912148237228394,-0.02447040192782879,0.7203629612922668,0.7009418606758118,-0.0603947639465332,0.6533721089363098,0.7328482270240784,-0.04124883562326431,0.7763414978981018,0.6942680478096008,-0.08120851963758469,0.48272255063056946,0.8082581758499146,5.525453161681071e-07,0.20873443875251319,1.0,1.61887222618275,12,0.6841358096469546,1.1666666666666667,Not moving,fast,0.5864021225545325,0.43491419879024906,150.31476624881506,0.1361677473260139
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1.2,Not moving,slow,0.0,0.0,0.0,0.0,0.7037268280982971,0.3345568776130676,-0.04998252913355827,0.6418827176094055,0.512413740158081,-0.007524566259235144,0.6792951822280884,0.39863014221191406,-0.028722519055008888,0.725995659828186,0.28171125054359436,-0.0654630959033966,0.6486049294471741,0.2632220387458801,-0.05430177226662636,0.5975601673126221,0.48576030135154724,-0.019049739465117455,0.6276024580001831,0.34859269857406616,-0.034823447465896606,0.6656184196472168,0.19326815009117126,-0.06952860206365585,0.49261683225631714,0.3393304944038391,-0.07360018789768219,0.49658387899398804,0.5073719024658203,-0.05351029708981514,0.4902273118495941,0.4068261384963989,-0.06763872504234314,0.4992297887802124,0.2777019143104553,-0.0776790976524353,0.5846949815750122,0.27350112795829773,-0.06621856242418289,0.5502373576164246,0.4842027425765991,-0.03476967290043831,0.5685303807258606,0.35438454151153564,-0.05022665858268738,0.6006812453269958,0.20547890663146973,-0.07814016193151474,0.5906606912612915,0.7897911667823792,-0.019854089245200157,0.7402087450027466,0.7030012011528015,-0.04884888604283333,0.6757746338844299,0.7350462675094604,-0.032873913645744324,0.7945334911346436,0.6972453594207764,-0.06605152785778046,0.4965674579143524,0.800571084022522,5.689360591532022e-07,0.18480603549325014,1.0,1.5607636639300917,12,0.6999716183872531,1.2,Up-Right,fast,0.5833096819893776,0.4211488765421453,155.04590183374344,0.4750742622089529
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1.2333333333333332,Not moving,slow,0.0,0.0,0.0,0.0,0.702405571937561,0.3322637677192688,-0.049383096396923065,0.6405287384986877,0.5119054913520813,-0.008062119595706463,0.6782545447349548,0.3974813222885132,-0.028274981305003166,0.7257365584373474,0.2763690650463104,-0.06578443199396133,0.6466596722602844,0.26464542746543884,-0.05520450696349144,0.5983986854553223,0.4850364625453949,-0.020002875477075577,0.6271131634712219,0.3493827283382416,-0.03518408164381981,0.6619445085525513,0.19573521614074707,-0.07149598747491837,0.49220365285873413,0.3437872529029846,-0.07873184233903885,0.5010289549827576,0.5104778409004211,-0.05503731966018677,0.49185535311698914,0.4115656614303589,-0.07055805623531342,0.4962650537490845,0.2817322611808777,-0.0848255380988121,0.5845839381217957,0.27402836084365845,-0.06789339333772659,0.5528970956802368,0.4851207137107849,-0.03601529821753502,0.5692952871322632,0.35655850172042847,-0.050696469843387604,0.5993441939353943,0.2026894986629486,-0.08179520815610886,0.5920147895812988,0.7911679744720459,-0.019447864964604378,0.7407771944999695,0.7047195434570312,-0.04741894453763962,0.6744391918182373,0.7351078987121582,-0.03182059898972511,0.7946056127548218,0.6988162398338318,-0.06475140899419785,0.5031833648681641,0.8036293387413025,5.198578492127126e-07,0.18404010344963062,1.0,1.558265361985191,12,0.7072601811225553,1.2333333333333332,Not moving,fast,0.5734542009101801,0.42802526708718946,150.91047516134554,0.21865688205906744
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1.2666666666666668,Not moving,slow,0.0,0.0,0.0,0.0,0.726507306098938,0.33308660984039307,-0.03630846366286278,0.6677270531654358,0.5091755986213684,-0.001331098610535264,0.7032659649848938,0.39658522605895996,-0.017962316051125526,0.7483397126197815,0.27979227900505066,-0.05048232153058052,0.675818145275116,0.2631118595600128,-0.0406012125313282,0.6258984804153442,0.48064038157463074,-0.012818891555070877,0.6535043716430664,0.3476213812828064,-0.02405422180891037,0.6951953172683716,0.19507670402526855,-0.05425185710191727,0.5069085359573364,0.3324871063232422,-0.06907223165035248,0.5278695821762085,0.49835070967674255,-0.04733891785144806,0.5117293000221252,0.40087026357650757,-0.061635442078113556,0.5068354606628418,0.27182936668395996,-0.07408983260393143,0.6124284863471985,0.27064478397369385,-0.05625198408961296,0.5802196860313416,0.4768921136856079,-0.028574805706739426,0.5963300466537476,0.3492701053619385,-0.0409562774002552,0.6290655136108398,0.2068493664264679,-0.06820011883974075,0.6157887578010559,0.7911850214004517,-0.01714479550719261,0.7628693580627441,0.7032122015953064,-0.040168654173612595,0.6990639567375183,0.7349722385406494,-0.026920953765511513,0.8136997222900391,0.7008195519447327,-0.054245706647634506,0.5244953632354736,0.7987475395202637,5.327480607775215e-07,0.18524500520004494,1.0,1.5680952848159082,12,0.7291241523547615,1.2666666666666668,Right,fast,0.5756243308063905,0.42608691424480627,156.72295349986035,0.6559191369661864
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,1.3,Not moving,slow,0.0,0.0,0.0,0.0,0.723629891872406,0.3315316438674927,-0.04466165974736214,0.6661163568496704,0.5134316682815552,-0.006093180738389492,0.6993029713630676,0.39572978019714355,-0.025351369753479958,0.7480310201644897,0.27826792001724243,-0.05952100828289986,0.6740611791610718,0.2657962143421173,-0.05004895105957985,0.6237282156944275,0.48649367690086365,-0.019106514751911163,0.6501419544219971,0.3490143418312073,-0.03290887922048569,0.6955605149269104,0.19861078262329102,-0.06416719406843185,0.5047512650489807,0.3407461643218994,-0.0822078138589859,0.529018223285675,0.5115779638290405,-0.056540682911872864,0.5101664066314697,0.41026413440704346,-0.07347748428583145,0.5040573477745056,0.27927926182746887,-0.08833040297031403,0.6097496747970581,0.27702775597572327,-0.0665266364812851,0.578799307346344,0.48604223132133484,-0.036338675767183304,0.5921429991722107,0.35521531105041504,-0.051018863916397095,0.6277150511741638,0.2124415934085846,-0.07879877090454102,0.6213699579238892,0.7963607907295227,-0.017038259655237198,0.7659653425216675,0.7057564854621887,-0.04205234721302986,0.7022819519042969,0.737596333026886,-0.02774280495941639,0.8165867328643799,0.7025357484817505,-0.05770697072148323,0.5307996869087219,0.8063173294067383,4.7433175609512546e-07,0.18992615338132168,1.0,1.5704418405908673,13,0.7389753561341202,1.3,Not moving,fast,0.568442581641631,0.42977478607528075,155.80578277269248,0.29553611338076247
